,ID,Count
111,18399,585.841641156041
112,18400,570.8889532062958
113,18401,584.1882189308286
114,18402,598.5658034978917
115,18403,635.1387842403578
116,18404,610.3464368525285
117,18405,569.6938164891587
118,18406,571.7605942706738
119,18407,558.2456647776348
120,18408,521.0648881069717
121,18409,415.8370414257157
122,18410,351.9262179661921
123,18411,290.78406101121743
124,18412,244.75382290381424
125,18413,219.09504402720836
126,18414,235.5866662499572
127,18415,273.2183073017544
128,18416,314.6279280654444
129,18417,406.56802747570435
130,18418,577.0771412374647
131,18419,639.7656771431402
132,18420,646.5438172144785
133,18421,571.8176008542413
134,18422,611.4123097955512
135,18423,603.6896747962408
136,18424,588.2814438144028
137,18425,601.9858800242105
138,18426,616.8014867375166
139,18427,654.4886863144886
140,18428,628.9410244882314
141,18429,587.0498965063591
142,18430,589.1796399713967
143,18431,575.2529696608892
144,18432,504.85455236683947
145,18433,402.90034542383466
146,18434,340.9777885494402
147,18435,281.737764927066
148,18436,237.1395281518386
149,18437,212.2789942342871
150,18438,228.2575618658862
151,18439,264.71848205388085
152,18440,304.8398489536621
153,18441,393.91969062359345
154,18442,559.1242635423273
155,18443,619.862558245261
156,18444,626.4298302869968
157,18445,554.0283475318006
158,18446,592.3912645406253
159,18447,584.9088808209436
160,18448,569.9800001140484
161,18449,583.2580911273926
162,18450,597.6127841147922
163,18451,634.1275344014896
164,18452,609.3746606813424
165,18453,568.7867662594708
166,18454,570.8502533764093
167,18455,557.356841968254
168,18456,492.30699374427587
169,18457,392.8867371884407
170,18458,332.50319171603894
171,18459,274.7355083265477
172,18460,231.24570761033306
173,18461,207.00305265466528
174,18462,222.58449201808867
175,18463,258.13921945938694
176,18464,297.26341756900433
177,18465,384.12928586739315
178,18466,545.2278958831578
179,18467,604.4566126099263
180,18468,610.8606629266176
181,18469,540.2586327958899
182,18470,577.6680851922948
183,18471,570.3716672085247
184,18472,555.8138260514579
185,18473,568.7619059267336
186,18474,582.7598301162212
187,18475,618.3670497732301
188,18476,594.2293792489822
189,18477,554.6502486032068
190,18478,556.6624502054455
191,18479,543.5044014673274
192,18480,376.70124661311974
193,18481,300.62730279538624
194,18482,254.42329362344017
195,18483,210.22087801023238
196,18484,176.94354830960248
197,18485,158.39366285387112
198,18486,170.31619839939947
199,18487,197.52180449542797
200,18488,227.45868206960097
201,18489,293.92631566395846
202,18490,417.1950239937493
203,18491,462.5153865110012
204,18492,467.41560886884946
205,18493,413.39266566143044
206,18494,442.0174618392398
207,18495,436.4344216118561
208,18496,425.2951183284431
209,18497,435.2026717295556
210,18498,445.9135402712992
211,18499,473.1593121243592
212,18500,454.68975818269007
213,18501,424.4047773809107
214,18502,425.9444647337861
215,18503,415.87624830454735
216,18504,371.2296612087822
217,18505,296.26069138406285
218,18506,250.72779542047508
219,18507,207.16741987026205
220,18508,174.37344336562592
221,18509,156.0929949861566
222,18510,167.84235570930213
223,18511,194.65280039142627
224,18512,224.15484483494464
225,18513,289.65703608711294
226,18514,411.13526649474943
227,18515,455.797350770827
228,18516,460.6263974015644
229,18517,407.38813741516134
230,18518,435.5971584438921
231,18519,430.0952118728068
232,18520,419.1177069635907
233,18521,428.88135315688373
234,18522,439.4366463388226
235,18523,466.28667337037894
236,18524,448.0853896897733
237,18525,418.2402982178421
238,18526,419.75762161274565
239,18527,409.83564602172345
240,18528,520.6316146969111
241,18529,415.4912665767856
242,18530,351.63358594275667
243,18531,290.54226962480624
244,18532,244.55030636317736
245,18533,218.9128631529647
246,18534,235.39077234004185
247,18535,272.9911221077459
248,18536,314.36631013953036
249,18537,406.2299599533926
250,18538,576.5972927837332
251,18539,639.2337022146769
252,18540,646.0062061590575
253,18541,571.3421257886409
254,18542,610.9039111249356
255,18543,603.1876976145359
256,18544,587.7922788120115
257,18545,601.4853195738721
258,18546,616.288606883992
259,18547,653.9444689791089
260,18548,628.4180504237211
261,18549,586.5617555543579
262,18550,588.6897281051874
263,18551,574.774638033675
264,18552,514.2795855291503
265,18553,410.4220149797959
266,18554,347.3434377242835
267,18555,286.9974734214512
268,18556,241.56664068642417
269,18557,216.24199021192132
270,18558,232.51885866919002
271,18559,269.66046080862816
272,18560,310.5308458400176
273,18561,401.2737020512587
274,18562,569.5624475718334
275,18563,631.4346538917141
276,18564,638.1245290802158
277,18565,564.3713968791168
278,18566,603.4505038545686
279,18567,595.8284329430799
280,18568,580.6208478151211
281,18569,594.1468249721997
282,18570,608.7695029798527
283,18571,645.9659401618195
284,18572,620.7509597723729
285,18573,579.4053377057351
286,18574,581.5073476693349
287,18575,567.7620303421414
288,18576,529.6849020322226
289,18577,422.71626351405746
290,18578,357.7481587048025
291,18579,295.5945226492373
292,18580,248.80280300177114
293,18581,222.71954910051946
294,18582,239.48399341597644
295,18583,277.73817741261684
296,18584,319.83284051128203
297,18585,413.2939115995313
298,18586,586.623769895333
299,18587,650.3493667598149
300,18588,657.239638089919
301,18589,581.27722055722
302,18590,621.526947616677
303,18591,613.6765565110675
304,18592,598.0134260557503
305,18593,611.944575739566
306,18594,627.0052781004482
307,18595,665.3159397309419
308,18596,639.3456410973956
309,18597,596.761505172002
310,18598,598.9264811363787
311,18599,584.7694209171497
312,18600,513.4744959569865
313,18601,409.77951138108375
314,18602,346.7996817838574
315,18603,286.5481873140682
316,18604,241.18847521209534
317,18605,215.9034697334069
318,18606,232.15485723161913
319,18607,269.2383152848106
320,18608,310.04471892995616
321,18609,400.64551986749075
322,18610,568.6708143043679
323,18611,630.4461615041969
324,18612,637.1255638897626
325,18613,563.4878900489024
326,18614,602.5058198312463
327,18615,594.895681047693
328,18616,579.7119029471737
329,18617,593.2167055846546
330,18618,607.8164922197695
331,18619,644.9546994728427
332,18620,619.7791923939164
333,18621,578.4982956831299
334,18622,580.5970150119274
335,18623,566.8732155749198
336,18624,500.9270010879783
337,18625,399.76595402436243
338,18626,338.32512800948433
339,18627,279.54596629168645
340,18628,235.29468461681483
341,18629,210.62755496059617
342,18630,226.4818162084227
343,18631,262.65908611924056
344,18632,302.46832604079
345,18633,390.8551648558767
346,18634,554.7745172519891
347,18635,615.0402941457478
348,18636,621.5564756355907
349,18637,549.7182452762647
350,18638,587.7827152906978
351,18639,580.3585412981729
352,18640,565.5458008622477
353,18641,578.720594038431
354,18642,592.9636136883596
355,18643,629.1942949228645
356,18644,604.6339879140191
357,18645,564.3618498538474
358,18646,566.4092839285245
359,18647,553.020845457592
360,18648,385.32119618502793
361,18649,307.50647352639373
362,18650,260.2451908979274
363,18651,215.0313037354
364,18652,180.99249817960313
365,18653,162.01814086817518
366,18654,174.21349646963844
367,18655,202.04164086287045
368,18656,232.66355565778508
369,18657,300.6521495752069
370,18658,426.74158138056487
371,18659,473.09899711436896
372,18660,478.1113498938591
373,18661,422.85221474292825
374,18662,452.1320241487992
375,18663,446.421228768889
376,18664,435.02702791496745
377,18665,445.1612930975419
378,18666,456.11725545708214
379,18667,483.98648470916237
380,18668,465.0942971154301
381,18669,434.11631354383064
382,18670,435.6912331330144
383,18671,425.3926285150468
384,18672,379.849663145293
385,18673,303.13990390476283
386,18674,256.5497280619136
387,18675,211.97787481787805
388,18676,178.42241783224972
389,18677,159.71749501849564
390,18678,171.73967745490756
391,18679,199.17266421604046
392,18680,229.3597500417751
393,18681,296.382910856561
394,18682,420.6818818751392
395,18683,466.38102566767566
396,18684,471.3222034012267
397,18685,416.84774396167387
398,18686,445.7117821975507
399,18687,440.08207969784985
400,18688,428.84967566966964
401,18689,438.8400350216567
402,18690,449.64042351029184
403,18691,477.11391172825705
404,18692,458.4899918281669
405,18693,427.95189337655177
406,18694,429.5044492217929
407,18695,419.35208404247624
408,18696,529.2515691809657
409,18697,422.3704412279428
410,18698,357.45548653489794
411,18699,295.3526980912329
412,18700,248.59925854050402
413,18701,222.53734323270618
414,18702,239.28807263118688
415,18703,277.5109610508528
416,18704,319.5711866937528
417,18705,412.95579769741056
418,18706,586.1438556107299
419,18707,649.8173188491987
420,18708,656.7019532791195
421,18709,580.8016802607374
422,18710,621.0184791983581
423,18711,613.1745104626297
424,18712,597.5241939443414
425,18713,611.4439466168574
426,18714,626.4923278844425
427,18715,664.7716477338618
428,18716,638.8225952855696
429,18717,596.2732972514734
430,18718,598.4365020586886
431,18719,584.2910236671589
432,18720,522.8995830234601
433,18721,417.30122395538706
434,18722,353.1653673654681
435,18723,291.80792589006455
436,18724,245.6156130664639
437,18725,219.8664883764235
438,18726,236.41617840636357
439,18727,274.1803223039919
440,18728,315.7357483645709
441,18729,407.9995733546185
442,18730,579.1090580325044
443,18731,642.0183233344095
444,18732,648.8203295679398
445,18733,573.8309985507495
446,18734,613.5651223957932
447,18735,605.8152956215262
448,18736,590.3528115059621
449,18737,604.1055017049011
450,18738,618.973274892944
451,18739,656.7931729400275
452,18740,631.1555565488961
453,18741,589.116927859706
454,18742,591.254170255487
455,18743,577.2784634587271
456,18744,538.304860550215
457,18745,429.59544138450826
458,18746,363.5700620214577
459,18747,300.4049533668325
460,18748,252.85175707391318
461,18749,226.34403087643324
462,18750,243.3812955309673
463,18751,282.25801847090315
464,18752,325.0377195012655
465,18753,420.0197524910848
466,18754,596.1703371898989
467,18755,660.9329883472228
468,18756,667.9353902153418
469,18757,590.7367794561678
470,18758,631.6415204234819
471,18759,623.6633740327571
472,18760,607.7453457423899
473,18761,621.9032074429568
474,18762,637.2090038760026
475,18763,676.1431235525624
476,18764,649.7501908283291
477,18765,606.473051413893
478,18766,608.6732596511431
479,18767,594.2858110040804
480,18768,522.0944898019909
481,18769,416.6587174443382
482,18770,352.6216089603082
483,18771,291.35863774616
484,18772,245.23744587798873
485,18773,219.52796636346528
486,18774,236.052175318849
487,18775,273.7581748666754
488,18776,315.2496192509961
489,18777,407.37138832342987
490,18778,578.2174207234489
491,18779,641.0298264662597
492,18780,647.8213598493826
493,18781,572.9474877157803
494,18782,612.6204340904123
495,18783,604.8825394981667
496,18784,589.4438625179545
497,18785,603.1753781013163
498,18786,618.020259813059
499,18787,655.7819276673044
500,18788,630.1837847656179
501,18789,588.2098817256659
502,18790,590.3438334717288
503,18791,576.3896446626908
504,18792,509.54696291880964
505,18793,406.64513453863196
506,18794,344.1470335636245
507,18795,284.35639885803556
508,18796,239.34364024505862
509,18797,214.25203812947768
510,18798,230.3791198212321
511,18799,267.17892891460076
512,18800,307.6732070311224
513,18801,397.5810083323181
514,18802,564.3210882155099
515,18803,625.6239198006733
516,18804,632.2522318716252
517,18805,559.1778078107283
518,18806,597.8972919847546
519,18807,590.3453626580152
520,18808,575.2777242890771
521,18809,588.6792295691422
522,18810,603.1673433854293
523,18811,640.0214829056089
524,18812,615.038541643649
525,18813,574.0733998280983
526,18814,576.1560661891893
527,18815,562.5372392018799
528,18816,393.9411870321805
529,18817,314.38567719720567
530,18818,266.06711604963476
531,18819,219.8417524945188
532,18820,185.0414674373501
533,18821,165.6426362377103
534,18822,178.11081320146346
535,18823,206.56149887282362
536,18824,237.8684541686706
537,18825,307.37801569203106
538,18826,436.28818447953773
539,18827,483.68265839565663
540,18828,488.8071421337073
541,18829,432.31180911995796
542,18830,462.24663489031605
543,18831,456.4080837461444
544,18832,444.75898410117816
545,18833,455.1199621507875
546,18834,466.3210195017168
547,18835,494.81370913814294
548,18836,475.49888586863426
549,18837,443.8278962088822
550,18838,445.4380482030781
551,18839,434.9090542932048
552,18840,388.4696276968349
553,18841,310.0190865903017
554,18842,262.3716354536165
555,18843,216.78830890253954
556,18844,182.4713747384616
557,18845,163.34197933136943
558,18846,175.63698229781934
559,18847,203.6925084379945
560,18848,234.56463267491935
561,18849,303.1087564558742
562,18850,430.22845585183535
563,18851,476.9646546631012
564,18852,482.017963013153
565,18853,426.3073094818503
566,18854,455.8263620840619
567,18855,450.06890420982336
568,18856,438.581602168177
569,18857,448.7986736956028
570,18858,459.8441564279554
571,18859,487.94110312837677
572,18860,468.8945488417764
573,18861,437.6634464160503
574,18862,439.2512345588258
575,18863,428.86848079041465
576,18864,537.8715575654833
577,18865,429.2496429334432
578,18866,363.27741002334653
579,18867,300.1631454760604
580,18868,252.6482266415058
581,18869,226.16183756676347
582,18870,243.1853882495921
583,18871,282.03081776953314
584,18872,324.776083717657
585,18873,419.68166189273006
586,18874,595.6904559823452
587,18875,660.4009771068528
588,18876,667.3977424632996
589,18877,590.2612719352669
590,18878,631.133087050244
591,18879,623.1613625867523
592,18880,607.2561473502412
593,18881,621.4026128250226
594,18882,636.6960890139759
595,18883,675.5988690696256
596,18884,649.2271810662992
597,18885,605.9848771420345
598,18886,608.1833143441963
599,18887,593.8074467265806
600,18888,531.5195498094673
601,18889,424.1804084241461
602,18890,358.98727626632444
603,18891,296.6183612216857
604,18892,249.66457102224547
605,18893,223.49097362883526
606,18894,240.3134842595338
607,18895,278.7001676975789
608,18896,320.94063234692356
609,18897,414.7254206974038
610,18898,588.6556344838614
611,18899,652.6019550733209
612,18900,659.5160919524183
613,18901,583.2905665230323
614,18902,623.6797049042035
615,18903,615.8021227222821
616,18904,600.0847405271772
617,18905,614.0641429603232
618,18906,629.1770104556168
619,18907,667.6203671467691
620,18908,641.5601162595725
621,18909,598.828483416631
622,18910,601.0009581190792
623,18911,586.7948626735036
624,18912,546.9248469117997
625,18913,436.4746414756023
626,18914,369.39198414362124
627,18915,305.21539962274744
628,18916,256.90072422470587
629,18917,229.96852435989672
630,18918,247.27861023475316
631,18919,286.7778741288666
632,18920,330.24261530368807
633,18921,426.7456151079831
634,18922,605.7169353211243
635,18923,671.5166441211112
636,18924,678.6311768894415
637,18925,600.1963689107267
638,18926,641.7561259016785
639,18927,633.6502238131723
640,18928,617.4772968644015
641,18929,631.8618713140293
642,18930,647.4127626109245
643,18931,686.9703423474011
644,18932,660.1547741673174
645,18933,616.1846290253472
646,18934,618.4200696492757
647,18935,603.8022318301944
648,18936,530.7144584231523
649,18937,423.53790337764633
650,18938,358.4435191006242
651,18939,296.1690741019023
652,18940,249.28640469577627
653,18941,223.1524523875146
654,18942,239.9494820017391
655,18943,278.2780212225183
656,18944,320.45450434144647
657,18945,414.09723709811954
658,18946,587.7639992072312
659,18947,651.6134604583813
660,18948,658.5171245109436
661,18949,582.407057701965
662,18950,622.7350187521744
663,18951,614.8693687250757
664,18952,599.175793611056
665,18953,613.1340214768907
666,18954,628.2239975480637
667,18955,666.6091241791098
668,18956,640.5883466913807
669,18957,597.9214393501397
670,18958,600.0906234103707
671,18959,585.9060459034683
672,18960,518.1669476186819
673,18961,413.5243333035925
674,18962,349.9689545634706
675,18963,289.1668441866197
676,18964,243.3926066153142
677,18965,217.8765309142317
678,18966,234.2764337737156
679,18967,271.69878370125184
680,18968,312.8781018301745
681,18969,404.3068696526424
682,18970,573.8676845063959
683,18971,636.2075735343042
684,18972,642.9480164838512
685,18973,568.6373954417207
686,18974,608.0118955131144
687,18975,600.3322105132216
688,18976,585.009673535018
689,18977,598.6378915204394
690,18978,613.3711001533278
691,18979,650.8486996132374
692,18980,625.4431229769003
693,18981,583.7849755674091
694,18982,585.9028743083867
695,18983,572.0536581934718
696,18984,402.5611571605663
697,18985,321.2648643333577
698,18986,271.8890272079272
699,18987,224.65218969137868
700,18988,189.09042696310877
701,18989,169.26712289551054
702,18990,182.00812056580793
703,18991,211.0813460189736
704,18992,243.07334016920893
705,18993,314.1038656427532
706,18994,445.8347646325647
707,18995,494.2662942383547
708,18996,499.502908665451
709,18997,441.77138076017354
710,18998,472.36122132063997
711,18999,466.3949147192769
712,19000,454.49091689593365
713,19001,465.07860726765716
714,19002,476.52475902087207
715,19003,505.64090754311235
716,19004,485.90344961366225
717,19005,453.5394555314477
718,19006,455.1848398459722
719,19007,444.4254571979503
720,19008,397.08961103173317
721,19009,316.8982842659417
722,19010,268.19355553156186
723,19011,221.59875346939
724,19012,186.52034046756364
725,19013,166.96647154218527
726,19014,179.5342956331634
727,19015,208.2123625089269
728,19016,239.76952664977668
729,19017,309.8346167111589
730,19018,439.7750506310184
731,19019,487.54830672081124
732,19020,492.7137459317022
733,19021,435.76689561491787
734,19022,465.940964010775
735,19023,460.0557504836131
736,19024,448.3135498730644
737,19025,458.75733406994664
738,19026,470.0479115800898
739,19027,498.76831812151624
740,19028,479.29912852746304
741,19029,447.37502061753383
742,19030,448.99804113461676
743,19031,438.3848982750824
744,19032,546.4915289317781
745,19033,436.12883105751143
746,19034,369.0993220177203
747,19035,304.9735833637444
748,19036,256.6971867487332
749,19037,229.7863247450742
750,19038,247.0826961736267
751,19039,286.5506655647758
752,19040,329.9809704656661
753,19041,426.40751280934774
754,19042,605.2370375063509
755,19043,670.9846144694607
756,19044,678.0935105310562
757,19045,599.7208449339661
758,19046,641.2476749331179
759,19047,633.1481949940879
760,19048,616.988081542594
761,19049,631.3612593720477
762,19050,646.8998299984845
763,19051,686.4260690294827
764,19052,659.6317463055207
765,19053,615.6964378592716
766,19054,617.9301073868216
767,19055,603.3238509979712
768,19056,540.1395320231529
769,19057,431.0596052049997
770,19058,364.809195587005
771,19059,301.4288051628353
772,19060,253.71353622469323
773,19061,227.11546536820862
774,19062,244.21079708794917
775,19063,283.2200211806079
776,19064,326.1455256447735
777,19065,421.45128007784706
778,19066,598.2022280213064
779,19067,663.1856057544013
780,19068,670.211873479753
781,19069,592.7501514256791
782,19070,633.794305515297
783,19071,625.7889676970696
784,19072,609.8166869662174
785,19073,624.022802039331
786,19074,639.3807642805353
787,19075,678.4475807315985
788,19076,651.9646945919218
789,19077,608.5400563549173
790,19078,610.7477634270901
791,19079,596.3112789203584
792,19080,555.5448192948206
793,19081,443.35383041107116
794,19082,375.21389682468987
795,19083,310.02583807782287
796,19084,260.9496848095084
797,19085,233.5930119657159
798,19086,251.1759186184754
799,19087,291.2977224572255
800,19088,335.4475026656138
801,19089,433.4714668179152
802,19090,615.26351797115
803,19091,682.1002827320598
804,19092,689.3269462187644
805,19093,609.6559430251832
806,19094,651.8707149775686
807,19095,643.6370573984552
808,19096,627.2092322046365
809,19097,641.8205190356771
810,19098,657.6165047989648
811,19099,697.7975435843272
812,19100,670.5593406337581
813,19101,625.8961908880633
814,19102,628.1668638415356
815,19103,613.3186372240456
816,19104,539.3344397158639
817,19105,430.4170994235146
818,19106,364.2654377992807
819,19107,300.9795175290957
820,19108,253.33536946562543
821,19109,226.7769437396409
822,19110,243.84679441375874
823,19111,282.79787422263826
824,19112,325.65939708319644
825,19113,420.82309575996004
826,19114,597.3105917247015
827,19115,662.1971100086859
828,19116,669.2129048955221
829,19117,591.866641593933
830,19118,632.8496182826061
831,19119,624.8562126328511
832,19120,608.907739010318
833,19121,623.0926794918977
834,19122,638.4277502827954
835,19123,677.4363366071407
836,19124,650.9929239120867
837,19125,607.6330112508246
838,19126,609.8374276770159
839,19127,595.4224611335724
840,19128,526.786920836773
841,19129,420.40352290549106
842,19130,355.790867808544
843,19131,293.9772831077122
844,19132,247.4415675923646
845,19133,221.50101887117745
846,19134,238.1737425349943
847,19135,276.2186324674766
848,19136,318.08298969632995
849,19137,411.0327220141495
850,19138,583.4142680812582
851,19139,646.7912131705555
852,19140,653.6437868493398
853,19141,578.0969704725848
854,19142,618.1264855688676
855,19143,610.3190450659911
856,19144,594.7416098180458
857,19145,608.5965402068433
858,19146,623.5748433298679
859,19147,661.6759018990615
860,19148,635.8476904512959
861,19149,593.4965383709444
862,19150,595.6496694448791
863,19151,581.5700645092361
864,19152,411.18113769678786
865,19153,328.14405977550723
866,19154,277.7109453956518
867,19155,229.46263269640724
868,19156,193.13939137762057
869,19157,172.89161392955126
870,19158,185.9054326357992
871,19159,215.60119862243099
872,19160,248.27823245417724
873,19161,320.829723714332
874,19162,455.3813563122253
875,19163,504.8499428598376
876,19164,510.19868811136735
877,19165,451.23096382196786
878,19166,482.475819963414
879,19167,476.3817577506063
880,19168,464.22286144111945
881,19169,475.0372644086918
882,19170,486.72851086012173
883,19171,516.4681190209463
884,19172,496.3080259212619
885,19173,463.25102657984434
886,19174,464.9316432572372
887,19175,453.94187159289334
888,19176,405.7095849356998
889,19177,323.7774744152047
890,19178,274.0154692398742
891,19179,226.40919277324028
892,19180,190.56930176678253
893,19181,170.59095978752492
894,19182,183.43160470454382
895,19183,212.73221163478766
896,19184,244.97441493007554
897,19185,316.56046960782976
898,19186,449.3216349654851
899,19187,498.13194719918334
900,19188,503.40951714823365
901,19189,445.2264713984629
902,19190,476.05555487132756
903,19191,470.0425858310168
904,19192,458.04548693044467
905,19193,468.7159835487419
906,19194,480.2516555685231
907,19195,509.59552126884114
908,19196,489.70369682973103
909,19197,457.08658419380043
910,19198,458.74483704664385
911,19199,447.90130534804973
912,19200,555.111508846621
913,19201,443.00802600376824
914,19202,374.92123978576683
915,19203,309.784026022008
916,19204,260.7461508713719
917,19205,233.41081551784032
918,19206,250.98000796267684
919,19207,291.07051784241565
920,19208,335.1858623754352
921,19209,433.1333703960871
922,19210,614.7836284978373
923,19211,681.5682623280122
924,19212,688.789289205958
925,19213,609.1804273138582
926,19214,651.3622728467722
927,19215,643.135037305507
928,19216,626.7200253862442
929,19217,641.3199157952039
930,19218,657.1035811021877
931,19219,697.2532797268278
932,19220,670.0363218630973
933,19221,625.4080082076011
934,19222,627.6769100954798
935,19223,612.8402647069151
936,19224,548.7595064904588
937,19225,437.938795803837
938,19226,370.63110967579564
939,19227,306.2392447810612
940,19228,257.762497788523
941,19229,230.73995385041866
942,19230,248.1081064140296
943,19231,287.73987060185345
944,19232,331.3504142652263
945,19233,428.177133414071
946,19234,607.7488129796687
947,19235,673.7692469244438
948,19236,680.9076453952829
949,19237,602.2097278274337
950,19238,643.9088970368662
951,19239,635.7758036971406
952,19240,619.5486246596067
953,19241,633.9814521689518
954,19242,649.5845089358118
955,19243,689.2747845865113
956,19244,662.3692635741571
957,19245,618.2516205658616
958,19246,620.4945599760974
959,19247,605.8276866152494
960,19248,564.1647986992674
961,19249,450.2330249500052
962,19250,381.035814248016
963,19251,314.83628045125624
964,19252,264.99864869240463
965,19253,237.21750252387295
966,19254,255.0732301767626
967,19255,295.8175744672413
968,19256,340.6523942671971
969,19257,440.1973240064111
970,19258,624.810108397375
971,19259,692.6839299639448
972,19260,700.0227242603604
973,19261,619.1155248449656
974,19262,661.9853122923294
975,19263,653.6238991185453
976,19264,636.9411754720504
977,19265,651.7791748691732
978,19266,667.8202552984958
979,19267,708.6247536405843
980,19268,680.9639155752714
981,19269,635.6077606613629
982,19270,637.9136659730777
983,19271,622.835050369515
984,19272,547.9544146458672
985,19273,437.29629039160864
986,19274,370.0873522005762
987,19275,305.7899574055332
988,19276,257.3843312467927
989,19277,230.40143241640385
990,19278,247.7441039490364
991,19279,287.3177238864973
992,19280,330.8642859830338
993,19281,427.54894945721
994,19282,606.8571771954992
995,19283,672.7807517468301
996,19284,679.9086773851727
997,19285,601.3262185034527
998,19286,642.9642103470997
999,19287,634.8430491689891
1000,19288,618.6396772260919
1001,19289,633.0513301560725
1002,19290,648.6314954857817
1003,19291,688.263541043229
1004,19292,661.3974934528118
1005,19293,617.3445759830599
1006,19294,619.5842247492053
1007,19295,604.9388693392791
1008,19296,535.4068998219865
1009,19297,427.28271710985507
1010,19298,361.6127849487208
1011,19299,298.7877252471893
1012,19300,251.49053127833923
1013,19301,225.12550925305723
1014,19302,242.07105390373545
1015,19303,280.73848425766903
1016,19304,323.2878810447729
1017,19305,417.75857887553303
1018,19306,592.9608580431841
1019,19307,657.374859887704
1020,19308,664.339564370746
1021,19309,587.5565518322999
1022,19310,628.2410823917041
1023,19311,620.3058863003705
1024,19312,604.473552612146
1025,19313,618.5551955559995
1026,19314,633.7785933331388
1027,19315,672.5031114287367
1028,19316,646.252264886782
1029,19317,603.2081076719213
1030,19318,605.3964711023849
1031,19319,591.0864771918742
1032,19320,419.80111300682813
1033,19321,335.02325104689066
1034,19322,283.5328600536236
1035,19323,234.27307278492717
1036,19324,197.18835333729828
1037,19325,176.51610276611052
1038,19326,189.8027423429012
1039,19327,220.12104848556095
1040,19328,253.48312158348756
1041,19329,327.55557770811106
1042,19330,464.92794220391255
1043,19331,515.433585064593
1044,19332,520.8944610725725
1045,19333,460.6905411485409
1046,19334,492.59041247383914
1047,19335,486.3685947270435
1048,19336,473.9548000859546
1049,19337,484.99591551192304
1050,19338,496.9322565129703
1051,19339,527.2953239343839
1052,19340,506.71259592070305
1053,19341,472.9625917402426
1054,19342,474.678440759143
1055,19343,463.4582802181588
1056,19344,414.3295635765612
1057,19345,330.6566683447577
1058,19346,279.8373861474762
1059,19347,231.21963472054927
1060,19348,194.61826529100856
1061,19349,174.21545002461303
1062,19350,187.32891591759466
1063,19351,217.25206324442047
1064,19352,250.17930607059282
1065,19353,323.28632620052775
1066,19354,458.86822454604237
1067,19355,508.7155934935349
1068,19356,514.1052942423634
1069,19357,454.68605238028533
1070,19358,486.17015129010485
1071,19359,480.0294266664405
1072,19360,467.7774293357718
1073,19361,478.67463850006834
1074,19362,490.45540516417316
1075,19363,520.4227303659894
